"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","27","7","2","29","5","4","4","0","0","",""
"区南部","11","0","0","0","0","0","1","0","0","",""
"区西南部","4","8","1","0","0","0","0","0","1","",""
"区西部","10","2","6","6","0","0","3","0","0","",""
"区西北部","8","4","2","1","2","0","2","0","1","",""
"区東北部","4","0","0","0","1","0","3","0","0","",""
"区東部","7","2","2","0","0","0","2","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","6","3","1","0","0","0","0","0","0","",""
"北多摩西部","10","3","0","2","1","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","1","0","0","",""
"北多摩北部","0","0","0","0","0","0","3","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","87","29","14","38","9","4","19","1","2","",""
