"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","53","4","5","24","31","10","0","8","1","0","0","0","0","1","3","0","0","1","0","0","0","0","0","","","","","",""
"区南部","74","5","8","24","60","15","0","6","5","0","0","0","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","86","0","1","12","40","20","2","7","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"区西部","131","4","2","8","64","10","1","2","5","0","0","0","0","1","1","0","0","1","0","0","1","0","0","","","","","",""
"区西北部","161","0","1","9","43","10","0","2","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","115","0","4","8","33","13","1","1","3","0","0","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"区東部","232","2","1","13","48","11","0","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","23","0","0","8","15","7","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","110","3","1","23","31","15","0","3","5","0","0","0","0","5","0","0","0","3","0","0","0","0","0","","","","","",""
"北多摩西部","45","0","0","0","10","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","65","1","0","7","26","5","0","1","3","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","63","3","4","13","27","5","3","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1159","24","27","150","431","126","7","36","33","0","0","2","0","14","5","1","0","8","0","0","1","0","1","","","","","",""
