"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","27","38","5","2","16","107","2","2","11","1","0","0","0","0","0","1","0","0","0","0","0","1","1","","","","","",""
"区南部","26","32","10","1","9","113","2","0","11","4","0","1","1","1","0","0","0","0","1","0","0","0","0","","","","","",""
"区西南部","31","60","8","0","13","82","3","0","9","1","0","1","0","0","0","4","0","0","1","0","0","0","10","","","","","",""
"区西部","39","50","10","4","28","193","1","1","13","2","0","1","2","1","0","1","0","0","2","0","0","1","4","","","","","",""
"区西北部","58","83","5","7","34","149","4","0","16","1","0","0","0","0","0","1","0","0","0","0","0","1","3","","","","","",""
"区東北部","25","103","7","8","21","161","2","0","22","2","0","0","0","1","0","0","0","0","1","0","0","1","2","","","","","",""
"区東部","27","66","20","3","27","138","2","1","17","2","0","1","1","0","0","2","0","0","0","0","1","0","1","","","","","",""
"西多摩","9","25","0","0","1","18","1","5","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"南多摩","33","92","11","0","28","135","4","2","12","3","0","3","0","0","0","1","0","0","0","0","0","1","4","","","","","",""
"北多摩西部","16","50","3","0","10","35","3","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","58","63","4","1","29","86","4","1","11","1","0","2","1","0","0","0","0","0","1","0","0","1","8","","","","","",""
"北多摩北部","11","67","6","2","22","112","1","0","14","3","0","0","0","0","0","0","1","0","3","1","0","1","5","","","","","",""
"島しょ","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","360","730","89","28","238","1333","29","12","143","20","0","10","5","3","0","10","1","0","10","1","1","7","41","","","","","",""
