"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","8","0","0","1","2","0","18","0","1","0","0","0","0","0","1","0","0","4","3","0","2","2","0"
"中央区","0","0","3","3","3","0","1","0","7","0","12","1","0","0","0","1","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","4","6","3","12","3","1","0","3","0","21","1","0","0","0","0","0","0","2","0","0","9","6","0","1","1","0"
"新宿区","1","5","2","26","14","1","5","1","2","0","40","1","2","0","0","0","0","0","2","0","0","12","8","1","2","2","0"
"文京","0","0","2","2","3","5","5","0","1","0","15","0","0","0","0","2","0","1","0","0","0","7","4","1","1","1","0"
"台東","0","1","0","2","19","2","15","0","1","0","15","2","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","0","2","1","10","2","2","8","0","3","0","29","0","0","0","0","1","0","1","1","0","0","8","5","1","1","1","0"
"江東区","0","5","27","12","81","3","18","3","10","0","79","2","8","0","0","3","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","0","6","3","47","1","8","1","6","0","26","4","1","0","0","0","0","0","0","0","0","11","8","1","0","0","0"
"目黒区","0","0","2","7","15","3","0","5","0","0","8","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","11","37","35","89","11","13","0","7","2","118","26","7","1","0","3","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","2","2","9","39","43","13","64","6","10","1","112","5","4","1","0","1","0","1","2","0","0","25","16","2","2","2","0"
"渋谷区","0","0","0","2","11","0","3","0","5","0","11","0","0","0","0","1","0","0","1","0","0","7","4","1","1","1","0"
"中野区","0","0","0","5","24","1","7","0","8","0","41","0","1","0","0","1","0","0","0","0","0","11","7","1","1","1","0"
"杉並","0","0","3","8","40","5","5","0","4","0","42","2","0","0","0","0","2","0","0","0","0","16","10","1","1","1","0"
"池袋","2","0","0","3","5","1","8","0","0","0","13","0","0","0","0","0","0","1","0","0","0","8","5","1","1","1","0"
"北区","0","1","3","3","24","8","9","2","5","0","53","0","1","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","5","7","5","18","11","16","0","4","1","58","0","0","0","0","1","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","0","1","2","0","23","3","2","0","8","0","23","2","3","0","0","0","0","0","1","0","0","16","10","2","1","1","0"
"練馬区","0","0","3","23","38","1","7","0","5","0","127","1","0","0","0","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","0","3","5","21","75","10","8","2","19","0","115","5","0","0","0","5","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","0","1","1","9","38","2","12","0","9","0","52","1","1","0","0","0","0","0","8","0","0","13","8","1","1","1","0"
"江戸川","0","3","18","23","64","6","20","1","5","0","108","1","1","0","0","1","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","0","4","7","39","107","13","8","0","11","0","177","7","2","0","0","1","0","0","0","0","0","18","11","2","1","1","0"
"町田市","1","1","1","17","55","11","24","4","11","1","120","1","11","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","1","3","6","24","10","2","0","7","0","50","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","2","3","6","32","6","16","1","9","0","146","1","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","2","1","16","29","3","9","2","8","0","55","9","1","0","0","0","0","0","0","0","0","20","14","2","1","1","0"
"多摩府中","0","4","4","28","45","10","22","2","16","1","143","3","6","1","0","1","0","0","1","0","0","32","20","2","3","3","0"
"多摩小平","0","3","11","27","64","25","17","2","18","0","183","1","0","0","0","1","0","0","2","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","5","0","5","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","1","1","0"
"合計","6","61","167","388","1052","175","333","33","205","6","2010","77","51","3","0","23","2","4","22","0","0","416","263","37","25","25","0"
