"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","2","0","0","0","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","1","1","0","54","4","0","1","19","0","0","0","0","0","0","0","0","0","0","0"
"1歳","17","1","2","9","161","18","0","0","14","0","0","1","1","0","0","0","0","0","0","0"
"2歳","21","0","1","8","99","17","1","2","2","0","1","0","0","0","0","0","0","0","0","0"
"3歳","17","0","2","11","103","8","0","2","0","0","0","3","0","0","0","1","0","0","0","0"
"4歳","30","0","2","28","109","13","1","2","0","0","0","6","0","1","0","0","0","0","0","0"
"5歳","29","0","0","21","88","9","0","1","0","0","0","6","0","0","0","1","0","0","0","0"
"6歳","28","0","2","22","67","6","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"7歳","27","0","0","28","62","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","27","0","0","11","65","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","14","0","0","6","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","45","0","1","13","66","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","17","0","0","2","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","28","1","1","18","171","1","0","0","0","2","0","0","0","0","0","0","0","0","1","0"
"30〜39歳","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"40〜49歳","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","1","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","434","3","12","177","1109","83","2","9","37","2","1","23","1","1","1","13","0","0","2","0"
