"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","20","37","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","4","28","107","1","6","78","0","1","0","18","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"1歳","14","37","211","10","28","147","1","8","2","51","0","0","4","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"2歳","23","15","100","10","61","103","1","3","5","12","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","22","25","39","6","87","90","1","2","3","4","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","25","12","23","18","102","110","3","2","13","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","35","7","11","7","100","86","2","1","9","1","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","29","20","2","3","116","94","5","1","5","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","46","8","1","3","97","63","1","2","6","1","0","2","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"8歳","30","10","4","3","92","77","4","1","2","0","0","4","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"9歳","26","16","1","2","71","73","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","73","89","2","0","91","126","11","1","2","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"15〜19歳","49","113","1","0","16","25","2","0","0","0","0","2","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","1"
"20〜29歳","28","122","1","5","65","105","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","2","0","0","1","0","0","0","1","0","0","2"
"30〜39歳","41","115","0","0","0","0","0","0","0","0","0","0","0","0","1","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","28","139","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","22","158","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"60〜69歳","4","89","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","6","0","0","0","0","0","0","0","1","0","5"
"70〜79歳","3","79","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","28","0","0","0","0","0","1","0","3","1","25"
"80歳以上","1","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","24","0","0","0","0","0","3","0","2","1","22"
"合計","504","1159","540","68","932","1183","34","22","50","90","3","18","5","2","2","32","2","0","2","0","0","9","76","2","1","1","0","0","6","1","6","2","70"
