"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","1","0","4","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","2","0","8","16","22","2","3","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","1","1","23","31","27","2","5","2","5","1","1","4","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","2","3","8","14","36","0","2","2","6","0","9","0","0","1","0","0","0","0","0","0","0","0","12","8","2","2","2","0"
"文京","0","0","2","3","11","11","2","1","7","0","0","3","0","0","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","0","7","11","43","2","2","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","5","0","2","16","22","1","1","9","3","0","2","1","1","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","1","0","3","53","96","9","13","5","13","0","1","2","0","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","0","5","20","44","3","3","5","10","0","0","0","1","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","2","0","4","25","37","0","4","7","2","0","1","0","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","1","40","62","138","6","27","14","15","1","2","6","3","0","0","0","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","2","1","14","69","100","19","24","14","6","0","3","4","5","0","0","1","1","0","1","0","0","0","25","16","2","2","2","0"
"渋谷区","2","0","0","3","16","1","2","2","2","0","0","0","0","0","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","1","0","5","9","69","9","4","7","3","0","1","0","0","0","0","1","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","2","0","4","30","59","4","5","3","6","0","2","0","0","0","0","1","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","1","0","1","4","9","1","5","5","0","0","1","1","0","1","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","0","0","1","22","28","1","26","5","6","0","1","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","2","3","24","20","0","7","14","3","1","3","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","0","3","3","11","43","2","8","19","6","2","0","4","1","0","0","0","0","0","1","0","0","0","16","10","2","1","1","0"
"練馬区","2","0","15","63","95","12","14","22","9","0","3","7","0","1","0","4","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","4","1","14","62","118","7","9","21","8","0","3","3","0","0","0","1","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","1","0","2","22","52","7","4","10","8","0","0","3","1","0","0","0","0","0","0","1","0","0","13","8","1","1","1","0"
"江戸川","0","0","11","38","92","3","37","11","6","0","7","7","2","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","1","1","15","62","130","29","10","17","13","2","1","7","3","0","0","1","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","1","0","1","59","73","4","4","7","10","0","1","3","6","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","2","0","5","18","53","6","12","7","10","1","1","3","0","0","0","0","0","0","3","0","0","0","14","8","1","1","1","0"
"南多摩","0","0","8","77","56","0","4","17","7","0","1","3","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","1","2","53","120","10","7","14","11","0","0","2","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","2","1","12","111","149","12","17","44","18","1","9","3","1","0","0","2","0","0","3","0","0","0","31","19","2","3","3","0"
"多摩小平","1","0","24","119","149","8","9","20","20","1","3","1","3","0","0","3","0","1","0","0","0","0","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","36","15","243","1107","1911","171","270","313","219","10","56","68","29","3","0","18","1","1","8","1","0","0","415","261","38","25","25","0"
