"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","15","4","6","18","73","10","2","2","3","0","1","0","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","8","0","1","22","89","4","5","0","6","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","10","0","3","24","86","13","2","0","10","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","25","1","1","19","118","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","19","0","3","27","107","12","0","0","9","0","0","3","0","0","0","3","0","0","0","0","0","","","","","",""
"区東北部","11","3","1","24","144","9","0","2","8","0","0","5","2","0","0","2","0","0","4","1","0","","","","","",""
"区東部","21","3","7","30","131","8","1","0","13","1","0","4","1","0","0","0","0","1","0","0","0","","","","","",""
"西多摩","8","0","2","3","15","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","26","7","4","84","212","19","1","4","6","0","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","10","2","0","10","44","5","0","1","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","18","0","1","18","75","5","1","1","11","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","17","2","5","29","78","4","0","1","6","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","188","22","34","308","1172","95","12","11","81","1","1","21","5","0","0","7","0","1","4","1","0","","","","","",""
