"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","3","34","819","2","7","5","55","12","7","1","4","13","1","1","0","0","3","0","2","0","2","0","0","3","","","","","","",""
"区南部","7","36","578","4","5","34","52","11","15","6","3","10","0","5","1","0","0","0","0","0","0","0","0","2","","","","","","",""
"区西南部","4","47","879","3","2","26","56","12","2","7","1","12","1","1","0","0","2","0","0","1","0","0","0","4","","","","","","",""
"区西部","3","38","925","4","5","31","46","9","2","5","1","5","1","3","2","0","2","0","0","1","0","0","0","5","","","","","","",""
"区西北部","11","77","1489","0","9","48","73","16","4","6","8","11","2","2","0","0","3","0","0","0","0","0","0","1","","","","","","",""
"区東北部","5","40","1307","8","7","24","60","7","2","14","6","3","1","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"区東部","2","66","1111","3","6","20","67","6","11","5","6","13","2","0","1","0","7","0","0","0","0","0","0","0","","","","","","",""
"西多摩","2","9","111","0","1","5","8","0","0","5","2","1","0","0","0","0","0","0","0","1","0","0","1","1","","","","","","",""
"南多摩","5","40","2008","1","4","43","137","12","14","23","13","16","2","1","1","0","0","0","0","0","0","0","0","2","","","","","","",""
"北多摩西部","1","18","392","2","1","32","22","16","4","3","3","2","1","0","0","0","2","0","0","0","0","0","0","4","","","","","","",""
"北多摩南部","2","33","999","1","1","24","37","6","5","4","8","7","2","2","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"北多摩北部","1","30","719","2","9","17","81","15","1","8","6","10","1","2","0","0","1","0","0","2","0","0","1","3","","","","","","",""
"島しょ","0","15","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","","","","","","",""
"合計","46","483","11354","30","57","309","694","122","67","87","61","103","14","18","5","0","20","0","2","8","2","0","2","29","","","","","","",""
