"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","0","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","14","0","0","2","2","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"みなと","45","2","5","6","25","9","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","39","1","5","6","21","4","0","0","2","0","0","0","0","0","0","1","0","0","2","0","0","","","","","",""
"文京","75","0","0","5","10","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","48","0","0","1","29","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","55","0","1","6","21","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","156","0","2","18","90","6","0","3","5","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","85","0","2","9","48","14","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","20","0","1","3","16","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","156","2","4","20","99","3","0","3","3","0","0","2","0","0","0","0","1","0","0","0","0","","","","","",""
"世田谷","244","1","3","17","89","10","0","1","2","0","1","3","1","1","0","0","0","0","0","0","0","","","","","",""
"渋谷区","9","0","0","2","9","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"中野区","31","1","0","5","41","2","0","1","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","100","0","0","6","52","5","0","4","4","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"池袋","26","0","0","3","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","50","0","0","2","36","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","90","2","4","23","38","4","0","0","2","2","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","53","0","0","1","32","4","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","165","0","5","16","82","10","0","6","3","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","151","3","2","22","73","14","0","1","7","1","0","2","0","0","1","3","0","0","0","0","0","","","","","",""
"葛飾区","127","0","2","17","26","7","0","1","1","0","0","3","0","0","0","0","0","0","2","0","0","","","","","",""
"江戸川","301","1","1","48","82","13","2","3","3","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","256","0","7","52","121","22","0","4","7","0","0","4","4","0","0","0","0","0","0","0","0","","","","","",""
"町田市","225","0","0","29","94","12","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","63","1","0","5","40","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","122","0","2","14","78","2","0","0","6","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","163","1","0","13","76","5","0","3","3","0","0","10","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩府中","417","0","7","30","142","15","1","7","4","0","0","4","0","1","0","0","0","0","1","0","0","","","","","",""
"多摩小平","197","1","1","35","82","7","0","8","7","0","0","3","0","1","0","1","1","0","1","0","0","","","","","",""
"島しょ","18","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3508","16","54","416","1566","194","4","64","75","3","1","47","8","4","1","8","2","0","6","0","0","","","","","",""
