"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","6","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","7","0","0","7","9","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","","","","","",""
"みなと","4","0","4","6","17","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","4","0","0","6","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"文京","5","0","0","7","12","3","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","2","2","0","5","42","2","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","0","0","7","13","0","0","0","1","0","0","4","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","15","1","0","19","55","2","0","4","4","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","8","1","2","7","24","3","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","0","2","3","19","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","14","1","4","30","73","2","1","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","15","0","4","24","65","9","1","7","6","1","0","1","0","0","0","0","0","0","0","0","1","0","","","","","",""
"渋谷区","10","0","0","1","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中野区","6","2","0","6","17","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","8","0","0","11","36","2","0","8","3","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","4","3","1","2","3","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","5","0","1","6","20","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","4","1","0","11","18","0","0","8","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"板橋区","17","2","0","3","21","3","0","7","2","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","19","1","3","12","35","6","0","9","7","0","0","2","0","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","17","0","0","25","63","8","2","3","3","0","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","12","1","1","8","46","4","1","3","3","0","0","0","0","0","0","0","0","0","0","1","1","0","","","","","",""
"江戸川","21","4","5","29","46","1","0","1","5","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","11","0","1","31","71","10","0","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","8","1","0","32","32","6","0","2","1","0","1","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","12","0","0","3","38","1","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","20","0","0","17","27","1","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","15","2","0","17","45","5","0","13","3","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"多摩府中","23","1","3","29","62","15","2","8","5","0","0","3","0","0","0","0","0","0","1","0","0","1","","","","","",""
"多摩小平","21","1","3","43","49","13","1","8","4","0","1","3","0","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","321","24","35","408","983","101","9","116","80","2","2","32","5","3","0","8","0","0","1","1","4","3","","","","","",""
