"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","8","0","0"
"1〜4歳","0","0","0","0","0","0","2","0","0"
"5〜9歳","0","0","0","0","0","0","2","1","0"
"10〜14歳","0","0","0","0","0","0","2","1","0"
"15〜19歳","4","2","2","0","0","0","2","0","0"
"20〜24歳","39","11","14","17","3","0","1","0","0"
"25〜29歳","41","17","17","16","3","0","0","0","0"
"30〜34歳","35","16","20","19","2","0","2","0","0"
"35〜39歳","22","20","13","9","1","0","2","1","0"
"40〜44歳","21","15","8","15","1","0","2","0","0"
"45〜49歳","17","12","8","12","2","0","4","0","0"
"50〜54歳","6","10","7","2","1","0","1","0","0"
"55〜59歳","8","9","4","1","0","0","3","0","0"
"60〜64歳","1","2","0","1","0","0","1","0","0"
"65〜69歳","0","2","1","0","0","0","2","3","0"
"70歳以上","2","4","1","1","0","0","30","2","0"
"合計","196","120","95","93","13","0","64","8","0"
