"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","42","1","0","0","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","4","3","0","2","2","0"
"中央区","66","0","4","1","15","5","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","5","3","1","0","0","0"
"みなと","168","5","2","4","55","3","0","0","4","2","0","0","0","1","0","0","0","0","1","0","1","9","6","0","1","1","0"
"新宿区","193","9","0","10","34","2","0","0","2","0","0","0","0","0","0","1","0","0","5","0","1","12","8","1","2","2","0"
"文京","107","2","2","6","8","3","0","0","1","0","0","0","1","0","0","3","0","0","0","0","2","7","4","1","1","1","0"
"台東","106","0","0","4","54","7","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","145","0","0","12","10","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","4","8","5","1","1","1","0"
"江東区","400","2","1","18","119","9","2","1","6","0","0","2","4","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","196","2","1","12","67","9","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","79","0","0","2","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","565","7","6","34","134","16","0","1","7","3","1","8","1","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","740","3","3","36","131","23","0","2","3","0","0","1","0","0","0","3","0","0","1","0","8","25","16","2","2","2","0"
"渋谷区","74","0","0","1","5","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","6","6","3","1","1","1","0"
"中野区","239","2","0","3","80","19","0","1","3","0","0","0","0","0","0","1","0","0","0","0","4","11","7","1","1","1","0"
"杉並","356","0","0","9","83","3","0","0","4","0","0","3","1","0","0","2","0","0","0","0","0","16","10","1","1","1","0"
"池袋","131","0","0","0","21","3","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","8","5","1","1","1","0"
"北区","254","1","0","9","24","1","0","2","3","0","0","7","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","169","2","4","7","36","3","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","243","0","0","0","35","9","0","1","3","0","0","0","1","0","0","0","0","0","0","0","1","16","10","2","1","1","0"
"練馬区","557","0","1","17","135","13","0","1","10","0","0","0","0","0","0","1","0","0","0","0","0","21","13","2","0","0","0"
"足立","595","1","0","15","107","9","0","2","3","0","1","1","1","0","0","2","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","410","0","1","13","69","7","0","1","1","0","0","0","0","0","0","0","0","0","10","0","4","13","8","1","1","1","0"
"江戸川","469","0","6","27","101","13","0","0","5","0","1","2","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","641","1","3","51","114","22","0","2","6","1","0","4","2","0","0","1","0","0","0","0","3","18","11","2","1","1","0"
"町田市","428","1","0","32","96","15","0","0","5","0","0","3","3","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","357","0","0","8","42","5","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","533","3","1","10","49","21","0","3","2","0","2","4","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","712","6","3","25","79","11","0","0","9","1","0","0","0","0","0","0","0","0","0","0","4","21","14","2","1","1","0"
"多摩府中","1070","1","0","31","117","24","0","4","8","0","0","0","0","0","0","0","0","3","0","0","9","33","21","3","3","3","0"
"多摩小平","870","3","2","39","121","17","0","2","10","1","1","2","1","0","0","1","0","0","3","0","6","23","15","2","2","2","0"
"島しょ","91","0","0","5","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","11006","52","40","441","1978","274","2","27","110","8","6","42","16","2","0","20","0","3","20","0","54","418","263","38","25","25","0"
