"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","9","2","0"
"1〜4歳","0","0","0","0","0","0","1","2","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","14","3","0","3","0","0","0","0","0"
"20〜24歳","37","8","5","4","9","1","0","0","0"
"25〜29歳","17","11","4","2","4","0","1","1","0"
"30〜34歳","11","10","6","3","5","0","1","0","0"
"35〜39歳","8","7","5","0","2","0","0","1","0"
"40〜44歳","3","1","1","1","4","0","1","0","2"
"45〜49歳","1","3","0","1","1","0","2","0","0"
"50〜54歳","0","0","0","0","2","1","3","0","0"
"55〜59歳","0","2","0","1","0","0","2","0","0"
"60〜64歳","0","1","0","0","0","0","6","0","0"
"65〜69歳","0","2","0","0","0","0","5","2","0"
"70歳以上","0","1","0","0","0","0","15","1","0"
"合計","91","49","21","15","27","2","47","10","2"
