"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","217","33","2","1","21","78","3","17","14","0","0","0","0","0","0","1","0","0","2","0","0","4","7","","","","","",""
"区南部","231","22","4","4","33","95","7","7","19","4","1","1","0","0","0","2","0","0","1","0","0","2","1","","","","","",""
"区西南部","340","24","4","1","30","49","6","5","23","3","0","1","1","0","0","0","0","0","0","0","0","8","6","","","","","",""
"区西部","269","41","1","4","40","63","3","8","21","3","0","1","0","0","0","1","0","0","5","0","0","5","5","","","","","",""
"区西北部","481","66","3","5","62","98","4","10","66","1","0","2","0","0","0","7","0","0","3","0","0","2","2","","","","","",""
"区東北部","344","37","19","8","32","86","2","26","44","7","1","0","0","0","0","0","0","0","5","0","0","2","1","","","","","",""
"区東部","412","57","0","4","35","85","6","13","46","7","0","1","0","0","0","3","0","0","1","0","0","4","1","","","","","",""
"西多摩","86","14","0","2","3","7","1","4","3","0","0","0","0","0","0","1","0","0","8","0","0","1","0","","","","","",""
"南多摩","503","61","6","6","42","102","10","20","53","5","0","0","0","0","0","2","0","0","0","0","0","3","5","","","","","",""
"北多摩西部","155","14","0","1","15","24","3","10","18","0","0","0","0","0","0","0","0","0","0","0","0","5","3","","","","","",""
"北多摩南部","379","24","3","3","44","65","9","18","23","3","0","4","2","0","0","0","0","0","2","0","0","11","2","","","","","",""
"北多摩北部","365","34","4","4","50","42","3","18","30","5","0","0","0","0","0","0","0","1","5","0","0","12","9","","","","","",""
"島しょ","14","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3796","428","46","43","407","794","60","156","360","38","2","10","3","0","0","17","0","1","32","0","0","59","42","","","","","",""
