"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","24","39","837","12","1","9","71","5","2","4","2","24","1","2","0","0","0","0","0","0","0","0","0","9","","","","","","",""
"区南部","11","46","516","22","3","11","45","1","2","2","1","9","2","0","0","0","4","0","0","0","0","0","0","0","","","","","","",""
"区西南部","29","59","815","13","4","5","34","0","5","3","5","9","0","2","0","0","4","0","0","1","0","0","2","3","","","","","","",""
"区西部","17","66","841","10","1","14","49","5","9","0","3","11","0","1","0","0","0","0","0","2","0","0","0","3","","","","","","",""
"区西北部","23","122","1194","21","2","22","67","6","4","4","5","10","2","1","1","0","6","0","0","0","0","0","0","1","","","","","","",""
"区東北部","26","101","1067","27","6","19","40","1","3","3","6","15","0","3","0","0","1","0","0","0","0","0","2","1","","","","","","",""
"区東部","19","87","994","11","9","15","55","1","9","2","4","15","2","1","0","0","0","0","0","1","0","0","0","2","","","","","","",""
"西多摩","3","18","151","0","0","6","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"南多摩","26","110","1979","24","1","46","113","8","10","4","4","10","0","1","1","0","2","0","0","0","0","0","0","2","","","","","","",""
"北多摩西部","3","48","355","1","1","15","29","1","7","3","2","3","0","0","0","0","3","0","0","0","0","0","0","1","","","","","","",""
"北多摩南部","17","62","1024","12","4","18","52","5","5","2","5","16","1","2","0","0","0","0","0","1","0","0","1","8","","","","","","",""
"北多摩北部","15","59","739","11","0","10","72","0","12","4","3","8","0","1","0","0","2","0","0","1","0","0","1","13","","","","","","",""
"島しょ","0","4","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"合計","213","821","10539","164","32","190","633","33","68","31","41","130","8","14","2","0","22","0","0","7","0","0","6","45","","","","","","",""
