"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","6","5","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","25","7","1","1","63","1","0","0","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","72","10","10","16","146","3","7","0","29","2","0","2","0","0","0","0","0","0","0","0","3","1","1","1","0","2","1","2"
"2歳","61","3","4","42","129","1","3","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","105","4","4","56","108","5","6","2","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","152","1","3","68","105","4","1","3","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","3","0"
"5歳","159","1","2","77","98","8","6","1","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"6歳","186","0","2","60","79","8","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"7歳","202","0","2","54","66","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","142","0","1","50","57","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"9歳","149","0","3","34","43","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","462","0","0","58","120","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","0"
"15〜19歳","120","0","0","6","42","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","81","0","0","11","122","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","141","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0","0","0","0","0","3","0"
"50〜59歳","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","41","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0"
"70〜79歳","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","1","1"
"合計","2341","31","32","533","1187","58","29","9","43","7","1","5","0","0","6","0","0","1","0","0","25","2","2","3","1","2","20","4"
