"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","1","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","3","1","0","4","0","40","0","1","0","11","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","0","2","2","3","7","0","33","2","2","0","9","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","1","2","5","9","1","21","1","1","1","7","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","1","0","1","3","2","23","1","1","0","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","1","4","1","12","0","33","2","0","0","10","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","2","1","7","0","31","2","2","0","11","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","9","2","8","40","0","65","2","5","0","18","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","2","2","3","13","1","36","0","3","0","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","0","4","3","1","26","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","11","15","24","4","86","5","7","0","32","1","2","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","2","0","4","6","18","2","69","1","2","0","9","2","0","0","0","0","1","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","4","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","3","0","13","0","26","4","1","0","5","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"杉並","0","0","2","4","10","3","36","3","0","0","9","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","0","0","0","3","0","0","9","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","3","15","0","40","0","2","0","3","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","0","1","2","3","9","0","33","4","1","0","13","4","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","3","10","0","26","6","4","1","5","2","2","0","0","2","0","0","0","0","0","0","","","","","",""
"練馬区","0","1","1","13","21","2","42","2","4","0","9","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","0","2","8","22","0","57","9","4","0","20","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","1","4","8","1","21","2","3","0","1","0","0","0","0","1","0","0","2","0","0","0","","","","","",""
"江戸川","0","0","2","11","20","3","42","3","7","1","22","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","1","3","12","28","8","78","4","5","1","11","1","7","0","0","0","0","0","1","0","0","0","","","","","",""
"町田市","0","0","0","14","22","0","31","0","4","0","16","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","1","3","6","1","26","0","2","0","3","0","0","0","0","1","0","0","1","0","0","0","","","","","",""
"南多摩","0","1","0","5","4","1","73","3","3","0","14","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","0","19","20","3","50","7","2","0","24","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","4","13","20","5","123","9","7","0","27","6","1","0","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","0","0","14","25","39","10","140","5","2","0","16","3","1","0","0","3","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2","24","65","190","411","49","1341","79","76","4","327","40","15","2","0","11","2","0","5","0","0","0","","","","","",""
