"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","7","2","1","0","3","0","0","0","2","0","0","0","0","0","0","0"
"〜1歳","0","3","0","0","41","0","9","0","34","0","21","0","1","0","0","0","0","0","0","0"
"1歳","0","4","17","3","56","14","45","1","23","0","65","1","6","0","0","0","0","0","0","0"
"2歳","0","2","7","5","35","10","23","1","5","0","50","6","2","1","0","0","0","0","0","0"
"3歳","0","1","11","6","26","12","26","1","0","0","36","2","5","0","0","0","0","0","0","0"
"4歳","0","0","10","5","26","6","14","0","1","0","18","8","1","0","0","1","0","0","1","0"
"5歳","0","0","8","10","21","1","5","1","0","0","13","11","0","0","0","1","0","0","0","0"
"6歳","0","0","2","9","15","3","5","2","0","0","6","14","0","0","0","0","0","0","1","0"
"7歳","0","0","1","6","10","3","4","0","0","0","3","5","0","0","0","0","0","0","0","0"
"8歳","0","0","1","3","12","1","3","0","0","0","6","2","0","0","0","0","0","0","0","0"
"9歳","0","0","2","3","8","0","0","0","0","0","5","1","0","0","0","3","0","0","0","0"
"10〜14歳","0","0","0","2","18","0","2","0","0","0","2","2","0","0","0","1","0","0","0","0"
"15〜19歳","0","0","0","0","11","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0"
"20〜29歳","0","0","3","6","38","1","5","0","0","1","3","1","0","0","0","0","0","0","0","0"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","10","62","58","324","53","142","6","66","1","229","53","18","1","1","15","0","0","2","0"
