"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","30","15","0","0","18","3","1","0","2","0","0","0","2","0","0","0","0","1","0","0","5","0","0","1","0","0","4","1"
"〜1歳","135","16","5","1","116","13","2","3","56","0","1","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","512","20","9","9","290","47","4","3","48","0","0","2","6","1","0","1","0","0","0","0","5","0","0","0","0","0","5","0"
"2歳","679","13","6","24","202","55","1","6","15","0","0","1","1","0","0","0","0","0","0","0","4","0","0","2","0","0","2","2"
"3歳","921","2","7","46","176","49","1","5","3","2","0","4","0","1","0","0","0","0","1","0","2","0","0","1","0","0","1","1"
"4歳","1485","1","9","70","191","42","0","12","0","0","0","6","3","1","0","0","0","0","3","0","5","0","0","4","1","1","1","4"
"5歳","1630","0","8","96","155","36","0","6","0","0","1","5","1","0","0","1","0","0","0","0","6","0","0","0","0","0","6","0"
"6歳","1621","0","5","72","97","11","1","8","0","0","0","7","0","1","0","1","0","0","2","0","2","1","0","1","0","1","1","1"
"7歳","1474","0","5","62","101","12","1","3","0","1","0","4","0","0","0","0","0","0","1","0","5","0","0","0","0","0","5","0"
"8歳","1267","0","2","35","92","3","0","4","0","0","0","5","1","0","0","0","0","0","1","0","4","0","0","1","0","1","2","2"
"9歳","1084","0","1","25","72","1","0","10","0","0","1","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","3","0"
"10〜14歳","3493","1","1","57","233","5","1","8","0","1","0","1","0","0","0","0","0","0","3","0","6","0","0","0","0","0","6","0"
"15〜19歳","690","0","0","4","60","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1"
"20〜29歳","690","0","2","28","259","1","0","3","0","2","3","2","0","0","0","3","0","1","1","0","2","0","0","0","0","0","2","0"
"30〜39歳","1299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","2","0","0","0","0","1","1","1"
"40〜49歳","1110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0"
"50〜59歳","378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","3","0","0","0","0","0","3","0"
"60〜69歳","267","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","10","2","0","1","0","0","7","1"
"70〜79歳","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","1","1","0","7","2"
"80歳以上","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","1","0","2","0","1","12","2"
"合計","18939","68","60","529","2062","278","12","71","124","6","7","39","15","4","0","20","0","3","19","0","90","4","0","15","2","5","69","18"
