"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","2","0","0","13","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","6","0","0","31","2","3","0","30","0","0","2","0","0","2","0","0","1","1","0","0","0","0"
"1歳","1","5","1","5","43","8","15","2","21","0","0","5","0","0","3","0","0","1","0","0","0","0","0"
"2歳","1","2","0","5","20","7","7","0","3","0","0","5","0","1","0","0","0","0","0","0","0","0","0"
"3歳","6","2","3","11","25","4","3","1","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0"
"4歳","5","1","2","10","25","8","7","3","0","1","0","2","0","1","0","0","0","0","0","0","0","0","0"
"5歳","13","0","2","18","23","1","4","2","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"6歳","14","0","1","20","18","5","0","2","1","1","0","1","0","0","1","0","0","1","0","0","0","0","0"
"7歳","3","0","0","11","15","1","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","6","0","0","6","15","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"9歳","3","0","0","9","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","6","0","0","12","24","1","1","0","0","0","0","0","1","2","0","0","0","1","0","0","0","0","0"
"15〜19歳","0","0","0","1","9","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"20〜29歳","1","0","0","1","32","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","0","0","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"合計","66","18","9","109","305","38","42","11","57","4","0","23","2","9","6","0","1","20","1","0","1","1","0"
