"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","5","0","0","8","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","9","3","1","37","2","14","1","18","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","21","5","10","76","7","46","1","42","0","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","7","11","10","14","55","1","46","2","6","1","7","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","8","3","12","26","56","1","26","2","1","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","9","1","11","34","45","8","19","1","1","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","4","1","3","28","46","8","17","3","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","12","0","4","41","35","7","12","0","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","11","0","1","42","26","9","7","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","7","0","1","19","11","7","8","1","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"9歳","6","0","0","20","15","3","6","0","0","1","1","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","18","0","2","30","38","2","6","0","0","1","0","3","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","3","22","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","7","0","2","20","85","0","8","0","0","0","0","1","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","116","51","54","288","555","55","215","11","71","3","34","18","8","3","0","14","0","1","3","1","0","1","0","0","0","0","0","1","0"
