"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","5","7","0","0","14","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","26","13","4","1","112","8","0","0","29","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","72","12","5","6","308","34","6","1","41","0","0","3","3","2","0","0","0","0","0","0","2","1","0","1","1","0","0","1"
"2歳","110","6","5","13","197","46","1","1","4","0","1","3","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1"
"3歳","166","3","3","26","173","42","1","5","3","0","1","4","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","234","1","4","39","145","18","1","9","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"5歳","293","1","4","57","116","12","0","6","0","0","0","2","1","0","0","0","0","0","1","0","2","1","0","1","0","0","1","1"
"6歳","263","0","0","29","106","12","0","4","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1"
"7歳","261","0","1","31","80","4","0","1","0","0","0","3","0","0","0","0","0","0","3","0","1","0","0","0","0","0","1","0"
"8歳","220","0","0","43","65","3","1","3","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","173","0","1","16","64","5","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","653","0","0","30","155","3","0","3","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","157","0","0","5","47","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","111","0","1","7","130","2","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0"
"40〜49歳","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"80歳以上","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","3124","43","28","303","1712","194","10","35","78","1","2","22","11","4","0","10","1","1","10","0","14","2","0","4","1","1","8","5"
