"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","115","1","1","6","23","9","0","1","4","0","0","0","1","0","0","1","0","0","0","0","0","1","","","","","",""
"区南部","154","4","6","11","57","7","1","2","4","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","153","1","1","15","49","9","0","5","4","0","0","0","2","1","0","1","0","0","1","0","3","2","","","","","",""
"区西部","126","0","3","10","43","7","0","1","6","0","0","1","0","1","0","3","0","0","0","0","0","2","","","","","",""
"区西北部","214","2","1","17","67","11","0","3","11","0","0","2","1","1","0","1","0","0","0","0","0","1","","","","","",""
"区東北部","197","3","1","18","55","12","1","4","7","1","0","1","0","1","1","1","0","0","0","0","1","1","","","","","",""
"区東部","184","3","1","36","88","15","1","3","5","0","0","2","4","0","0","0","0","0","0","0","0","2","","","","","",""
"西多摩","67","1","3","14","13","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","321","1","4","35","62","8","1","2","8","0","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","103","1","1","10","38","5","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","170","1","2","16","35","7","0","1","8","0","0","1","0","0","0","1","0","0","0","0","1","3","","","","","",""
"北多摩北部","122","1","3","16","25","8","0","5","7","1","1","1","0","0","0","1","0","0","1","0","0","3","","","","","",""
"島しょ","17","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1943","19","27","204","555","99","4","30","67","2","1","11","12","4","1","10","0","0","2","0","5","15","","","","","",""
