"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","13","6","0"
"1〜4歳","0","0","0","0","0","0","9","31","0"
"5〜9歳","0","0","0","0","0","0","2","3","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","11","2","1","1","1","0","1","1","0"
"20〜24歳","45","5","20","11","5","1","1","0","0"
"25〜29歳","58","10","13","15","3","0","1","1","0"
"30〜34歳","28","15","17","13","2","0","0","0","0"
"35〜39歳","33","10","8","16","3","1","4","0","0"
"40〜44歳","8","8","6","6","3","0","3","1","0"
"45〜49歳","8","6","1","4","1","0","2","0","0"
"50〜54歳","5","8","0","4","1","1","1","0","0"
"55〜59歳","4","6","0","2","0","1","9","1","0"
"60〜64歳","2","3","0","0","2","0","7","0","0"
"65〜69歳","0","2","0","0","0","0","10","1","0"
"70歳以上","0","1","0","0","0","0","57","8","0"
"合計","202","76","66","72","21","4","121","53","0"
