"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","10","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","21","0","0","1","7","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","21","1","1","2","7","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","35","0","0","0","13","3","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"文京","27","0","0","0","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"台東","26","0","0","2","16","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","30","0","0","2","9","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","42","0","0","1","17","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","16","0","0","4","32","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","8","0","4","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","67","0","1","4","30","1","0","2","6","0","0","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","53","0","0","2","23","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","13","0","0","2","12","1","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","61","0","0","2","20","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","92","0","0","7","22","2","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","19","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","","","","","",""
"北区","24","0","0","3","11","6","0","4","2","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","22","0","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"板橋区","18","0","0","0","5","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","42","0","0","9","6","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","24","0","0","3","5","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","46","0","0","2","2","1","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","71","0","2","5","25","9","0","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子","8","0","0","0","2","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","59","0","0","5","23","3","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","65","0","0","3","6","4","0","0","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","31","0","0","1","20","0","0","0","2","0","0","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","65","0","0","0","10","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","103","0","0","3","22","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","66","0","2","5","20","2","0","1","3","0","0","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","3","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1188","1","11","69","394","52","4","16","35","0","0","1","0","42","3","0","0","4","0","1","0","0","0","","","","","",""
