"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","16","4","6","35","0","20","7","9","5","3","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","4","18","3","8","55","1","6","8","3","13","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","3","22","3","22","62","0","8","10","3","6","1","3","0","0","0","0","0","2","0","0","0","","","","","",""
"区西部","0","17","3","18","40","1","26","5","6","6","1","3","0","0","0","0","0","1","0","0","0","","","","","",""
"区西北部","5","22","3","25","35","7","25","19","10","13","3","2","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","9","31","1","22","42","10","23","5","6","4","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","4","9","6","13","59","1","17","12","7","0","4","2","1","0","1","0","0","1","0","0","0","","","","","",""
"西多摩","0","1","0","3","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","2","23","2","29","90","1","12","9","8","12","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","9","1","12","18","0","3","9","0","5","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","10","2","16","22","2","12","4","7","4","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"北多摩北部","0","15","3","12","27","2","9","16","4","9","1","1","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","36","193","31","186","493","25","161","106","63","77","14","14","2","0","4","0","1","5","0","0","0","","","","","",""
