"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","15","1","0","0","16","2","3","0","16","0","3","0","2","1","0","0","0","0","0","0"
"1歳","24","3","1","2","26","4","25","1","27","1","5","0","0","0","0","1","0","0","0","0"
"2歳","28","0","1","3","10","7","14","0","3","0","3","3","0","0","0","0","0","0","0","0"
"3歳","68","1","0","7","16","3","7","1","1","0","2","5","0","0","0","0","0","0","0","0"
"4歳","85","0","0","5","5","6","7","2","0","0","1","16","0","0","0","0","0","0","0","0"
"5歳","122","0","1","9","10","1","3","0","0","0","1","8","0","0","0","0","0","0","0","0"
"6歳","169","0","0","5","8","2","2","0","0","0","1","8","0","0","0","0","0","0","0","0"
"7歳","219","0","0","13","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","199","0","0","6","12","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","210","0","1","1","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","1163","0","1","6","22","0","1","0","0","0","1","2","0","0","0","0","0","0","0","0"
"15〜19歳","379","0","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","89","0","0","1","14","0","0","0","0","2","1","0","0","0","0","3","0","0","0","0"
"30〜39歳","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"50〜59歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","2918","5","5","59","164","27","64","5","50","3","18","44","2","1","0","12","0","0","1","0"
