"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","2","4","0","0","13","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","12","7","5","2","85","1","0","2","22","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","46","23","13","27","268","5","5","3","35","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"2歳","59","11","14","52","195","9","4","2","15","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","1"
"3歳","91","5","9","70","157","5","5","2","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","141","2","3","102","168","10","5","7","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","159","2","11","128","112","14","1","4","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","198","0","2","127","107","13","2","1","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","288","0","4","91","102","20","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","287","0","1","89","69","21","0","1","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","168","0","1","48","64","20","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","511","0","3","95","164","10","1","1","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","83","0","0","12","49","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","89","0","3","50","310","1","1","1","0","2","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","128","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","138","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0","0","1"
"70〜79歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"80歳以上","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"合計","2480","54","69","893","1863","131","24","26","78","5","11","11","2","0","8","1","0","6","3","0","11","1","1","1","0","1","9","2"
