"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","0","4","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中央区","16","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","44","4","0","2","21","7","3","1","5","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","54","1","0","2","8","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","","","","","",""
"文京","42","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","27","0","0","1","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","24","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","79","0","0","4","23","2","0","0","2","0","1","5","0","0","0","0","0","0","0","0","","","","","",""
"品川区","58","2","0","5","29","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","15","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","141","0","1","4","48","6","4","1","1","1","0","3","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","127","0","0","5","30","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","35","0","0","0","11","2","0","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","46","0","0","1","19","7","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","73","0","0","3","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","45","0","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","43","0","0","1","4","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","26","0","0","9","18","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","39","0","0","1","8","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","63","0","1","1","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","79","0","0","5","23","2","1","0","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"葛飾区","94","0","0","2","8","3","1","2","5","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","97","1","0","3","13","3","3","0","2","0","1","5","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","78","5","0","16","32","9","0","1","3","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"町田市","146","2","0","14","44","22","1","1","4","0","2","12","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","56","0","0","2","10","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","59","1","0","2","11","2","0","1","4","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","56","0","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","181","0","0","3","8","2","0","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","134","5","0","5","16","7","1","1","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2007","21","2","94","451","90","19","9","43","3","5","46","2","0","0","2","0","0","2","0","","","","","",""
