"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","139","5","1","47","92","9","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区南部","166","2","0","38","115","6","1","3","5","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","233","3","1","48","98","1","3","1","2","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"区西部","185","6","3","42","100","4","4","0","3","0","0","0","0","0","1","0","0","0","0","0","2","","","","","",""
"区西北部","252","1","2","64","126","2","6","0","3","4","0","1","0","0","1","0","0","1","0","0","6","","","","","",""
"区東北部","250","4","2","36","119","4","2","0","3","0","0","0","0","0","1","0","0","0","0","0","4","","","","","",""
"区東部","212","2","3","62","92","15","2","1","2","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"西多摩","77","0","5","16","42","3","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","399","4","5","71","174","8","8","3","8","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","104","0","1","11","48","2","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","187","0","2","43","91","3","0","0","5","0","0","1","0","0","2","0","0","0","0","0","4","","","","","",""
"北多摩北部","133","4","7","55","90","1","0","0","4","0","0","2","0","0","0","0","0","0","0","0","2","","","","","",""
"島しょ","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2341","31","32","533","1187","58","29","9","43","7","1","5","0","0","6","0","0","1","0","0","25","","","","","",""
