"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","5","0","0","6","15","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","24","0","2","9","34","5","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","16","7","0","4","33","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","9","0","0","3","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","16","2","2","1","26","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","31","1","0","2","16","1","0","0","1","0","0","0","2","0","0","0","0","1","2","0","3","","","","","",""
"江東区","16","5","4","7","70","5","1","0","5","0","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"品川区","24","0","1","6","59","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","7","0","1","1","22","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","43","4","9","15","87","7","3","4","2","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","38","2","0","14","85","8","0","1","2","0","0","0","0","0","0","0","0","0","2","0","0","","","","","",""
"渋谷区","12","1","0","1","12","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","30","0","0","2","47","8","1","1","3","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","20","0","0","5","53","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","13","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","42","0","2","0","40","4","0","0","1","0","0","4","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","50","3","2","1","32","2","0","0","1","0","0","1","2","1","0","1","0","0","0","0","0","","","","","",""
"板橋区","26","0","0","2","73","2","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","26","1","0","3","106","6","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","37","4","0","11","95","5","0","3","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","38","0","1","2","67","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","0","","","","","",""
"江戸川","33","0","7","21","110","6","1","0","5","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"八王子市","23","2","6","16","84","20","1","0","5","0","0","1","1","1","0","0","0","0","0","0","0","","","","","",""
"町田市","23","2","0","12","84","12","1","0","2","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","27","1","6","2","47","6","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","19","1","2","4","49","5","0","1","1","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","29","3","3","17","82","13","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","60","5","7","23","92","7","1","3","6","1","0","2","2","0","0","0","0","0","1","0","1","","","","","",""
"多摩小平","64","4","5","18","87","13","2","1","5","0","0","1","0","1","0","4","0","0","1","0","1","","","","","",""
"島しょ","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","809","48","60","208","1663","148","16","17","59","2","3","22","13","3","0","6","0","2","11","0","6","","","","","",""
