"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","0","4","1","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","13","0","0","3","11","6","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","6","2","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"新宿区","17","0","0","1","24","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"文京","13","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","19","0","0","2","6","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","9","0","0","1","8","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","22","0","0","5","9","8","0","1","8","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"品川区","15","0","0","2","13","3","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","8","0","0","0","8","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","23","0","1","3","39","8","0","7","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","29","0","0","0","15","1","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","17","0","1","0","19","4","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","36","0","0","2","19","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","32","0","0","0","22","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","23","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","37","0","0","0","8","1","2","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","24","0","0","0","5","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","21","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","31","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","22","0","0","0","13","2","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","44","0","0","2","17","7","0","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","20","0","1","2","28","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","15","0","0","0","5","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"秋川","9","0","0","0","8","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","9","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","",""
"多摩川","26","0","0","1","15","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","12","0","0","0","16","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","17","0","0","2","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","20","0","0","0","4","2","0","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"府中小金井","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","8","0","0","2","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","20","0","0","0","17","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","25","1","1","3","29","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","16","0","0","1","15","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","14","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","698","3","4","36","447","86","5","37","45","0","0","0","0","14","1","0","0","7","0","0","0","0","0","","","","","",""
