"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","14","0","2","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","5","4","0","2","2","0"
"中央区","15","0","0","6","5","7","0","3","0","0","0","0","0","0","0","1","0","0","0","0","4","3","1","0","0","0"
"みなと","33","1","2","2","48","6","1","1","2","0","0","1","1","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","73","0","0","9","17","6","0","0","0","0","0","6","0","0","0","1","0","0","1","0","9","6","2","2","2","0"
"文京","55","0","0","4","6","2","0","0","1","0","0","1","0","0","0","1","0","0","0","0","5","3","1","1","1","0"
"台東","19","0","2","4","20","8","0","1","3","0","0","2","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","21","0","0","2","18","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","64","1","0","4","51","3","0","1","5","0","1","5","0","0","0","2","0","0","0","0","9","4","1","0","0","0"
"品川区","83","0","2","11","30","8","0","0","1","0","1","1","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","22","0","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","134","0","6","18","65","12","2","9","2","3","0","5","0","0","0","1","0","0","0","0","15","8","2","1","1","0"
"世田谷","148","0","0","8","50","9","0","3","1","0","0","2","1","0","0","0","0","0","0","0","15","8","2","2","2","0"
"渋谷区","27","0","0","1","16","1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","76","0","1","3","43","6","0","0","0","0","0","3","2","0","0","1","0","0","0","0","9","6","1","1","1","0"
"杉並","98","0","0","5","48","11","0","0","1","0","0","4","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","71","0","0","1","8","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","1","0"
"北区","71","0","0","2","30","3","0","1","3","0","0","0","0","0","0","0","0","0","0","0","8","4","1","0","0","0"
"荒川区","32","0","1","2","10","9","0","0","2","0","0","0","1","0","0","2","0","0","0","0","4","2","1","0","0","0"
"板橋区","59","0","0","1","23","7","1","0","1","0","0","2","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","173","0","0","3","19","14","0","2","3","0","0","3","1","0","0","0","0","0","0","0","12","5","2","0","0","0"
"足立","94","0","8","4","23","1","1","0","2","0","0","2","0","0","0","3","0","0","0","0","12","5","2","0","0","0"
"葛飾区","66","0","0","9","11","8","1","0","3","0","0","2","1","0","0","0","0","0","4","1","8","3","1","1","1","0"
"江戸川","80","1","3","40","18","2","0","2","1","0","0","10","0","0","0","0","0","0","0","0","12","5","2","0","0","0"
"八王子市","239","1","1","36","44","13","0","3","2","0","0","21","2","0","1","3","0","0","0","0","10","4","2","1","1","0"
"町田市","98","0","0","41","65","10","0","7","3","1","1","10","2","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","85","0","0","2","13","2","0","0","2","0","0","7","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","164","4","0","7","23","6","0","0","4","0","0","3","0","1","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","73","0","0","1","19","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","186","0","0","3","21","5","1","0","8","0","0","5","0","0","0","0","0","0","2","0","21","10","3","2","3","0"
"多摩小平","121","0","2","15","72","4","0","0","7","0","0","6","0","0","0","3","0","0","0","0","14","6","2","2","2","0"
"島しょ","5","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","2499","8","30","247","828","174","7","34","58","4","3","114","11","1","1","18","0","0","7","1","287","148","39","23","25","0"
