"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","36","3","1","6","35","11","0","3","3","1","0","0","1","1","0","1","0","0","0","0","0","","","","","",""
"区南部","89","2","0","14","74","6","0","7","2","1","1","2","3","1","1","0","0","0","0","0","0","","","","","",""
"区西南部","71","0","1","12","55","9","1","5","3","0","1","5","1","0","0","1","0","0","0","0","0","","","","","",""
"区西部","44","1","1","9","56","10","1","7","5","0","0","1","1","0","0","0","0","0","1","0","0","","","","","",""
"区西北部","103","1","1","13","96","10","1","9","6","1","1","4","1","0","0","2","0","0","0","0","0","","","","","",""
"区東北部","144","0","1","18","100","7","0","2","10","1","0","2","1","0","0","3","0","0","2","0","0","","","","","",""
"区東部","116","0","3","24","113","11","1","7","10","0","0","3","2","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","20","0","0","1","30","5","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","168","3","2","56","122","19","0","9","11","0","3","7","2","0","0","1","0","0","0","0","0","","","","","",""
"北多摩西部","75","1","1","10","51","12","0","6","3","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","67","1","2","21","66","6","1","8","7","0","0","3","1","0","0","1","0","0","0","0","0","","","","","",""
"北多摩北部","46","0","4","25","48","3","0","11","9","1","0","1","0","0","0","1","0","0","2","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","981","12","17","209","846","109","5","77","71","5","6","34","13","2","1","10","0","0","5","0","0","","","","","",""
