"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","14","0","0","17","1","19","0","5","3","13","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","18","10","0","88","8","282","3","79","0","150","0","11","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","0","38","16","11","128","23","888","9","93","0","464","5","26","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"2歳","0","7","24","15","69","16","601","15","16","0","372","11","9","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","6","21","26","65","34","385","15","3","2","272","13","5","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"4歳","1","0","19","25","58","17","256","20","2","0","186","15","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","1","0","10","24","51","9","162","38","0","1","116","24","4","0","1","1","0","0","3","0","0","0","0","0","0","0","0","0"
"6歳","0","1","7","26","39","8","68","14","0","0","63","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","0","0","1","21","32","7","51","7","0","0","36","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","10","24","3","31","7","0","0","28","8","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","5","15","22","1","16","4","0","1","22","5","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","5","12","61","2","29","3","0","2","37","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","1","19","1","2","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","0","13","92","0","56","1","3","2","10","7","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"合計","7","84","120","199","765","130","2846","136","201","11","1772","115","60","4","1","24","0","1","21","0","0","0","0","0","0","0","0","0"
