"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","0","1","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","4","5","0","0","23","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","23","1","0","9","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","0","19","6","8","23","0","7","0","0","6","0","0","1","0","0","0","0","0","0","0","0","11","7","1","2","2","0"
"文京","0","4","0","0","10","0","4","0","1","2","1","0","0","0","2","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","1","0","1","63","0","9","0","2","21","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","1","3","2","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","0","14","0","0","49","0","18","0","2","15","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","5","1","0","27","1","8","0","1","6","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","11","0","1","16","0","10","0","2","2","0","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","0","64","2","0","86","0","57","0","8","17","0","1","0","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","0","28","2","3","59","1","48","0","3","9","0","0","0","0","1","0","0","0","0","0","0","24","15","2","2","2","0"
"渋谷区","0","2","1","0","10","0","6","0","1","4","0","1","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"中野区","0","9","0","0","30","0","43","0","0","3","1","0","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","0","5","5","2","48","0","32","0","5","6","0","2","0","0","0","0","0","0","0","0","0","15","10","1","2","2","0"
"池袋","0","14","2","0","23","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","9","0","0","14","1","8","0","3","5","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","28","1","1","20","2","32","0","2","13","0","0","0","0","2","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","0","4","2","1","24","0","10","1","2","0","0","1","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","0","10","2","14","38","0","38","0","3","8","0","1","0","0","1","0","0","0","0","0","0","19","12","2","0","0","0"
"足立","0","6","16","3","63","1","18","1","3","7","0","0","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","0","1","0","2","28","0","8","0","1","2","0","0","0","0","0","0","0","0","0","0","0","13","8","1","1","1","0"
"江戸川","0","35","3","2","56","1","54","0","0","32","0","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","0","14","3","0","140","0","54","0","7","28","2","0","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","0","4","0","3","66","0","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","0","0","2","28","1","7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","0","6","0","1","30","1","5","0","6","0","1","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","0","18","0","5","61","2","24","0","11","10","0","0","0","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","1","13","5","2","73","2","75","0","7","18","0","1","0","0","0","0","0","0","0","0","0","27","17","3","3","3","0"
"多摩小平","0","23","18","3","162","2","36","0","5","38","0","0","0","0","0","0","0","0","0","0","0","21","14","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","6","379","72","55","1289","15","641","2","80","256","6","8","1","0","6","0","0","0","0","0","0","405","255","38","25","25","0"
