"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","59","0","1","6","0","7","0","2","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","96","3","1","93","4","54","0","36","0","19","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","178","15","21","187","7","153","1","74","0","55","6","6","3","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"2歳","4","61","5","34","152","7","57","2","14","0","27","11","4","0","0","1","0","0","3","0","1","0","0","0","0","0","0","0","0"
"3歳","9","25","5","44","134","6","26","1","1","2","12","17","2","0","0","0","0","0","3","0","0","1","1","0","1","0","1","0","1"
"4歳","8","10","8","53","138","8","25","2","2","0","8","28","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"5歳","13","6","3","52","102","14","15","3","0","0","7","28","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"6歳","7","0","9","65","82","11","10","3","0","1","6","31","1","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0"
"7歳","4","0","2","53","74","10","6","4","0","0","1","33","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"8歳","11","0","4","45","57","7","5","2","0","1","3","29","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"9歳","5","0","4","39","39","8","4","1","1","0","1","22","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","22","1","2","47","109","9","5","2","0","2","2","37","0","0","0","3","0","0","8","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","10","0","0","8","27","0","0","0","0","1","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","3","0","2","28","138","0","4","1","0","2","2","1","0","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"合計","126","436","62","491","1338","91","371","22","130","9","144","247","19","3","0","21","1","2","41","1","1","2","1","0","1","0","1","1","1"
