"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","10","1","4","4","17","3","13","1","4","0","5","2","0","1","0","1","0","2","0","0","","","","","",""
"区南部","16","2","1","4","32","4","10","2","7","1","10","2","3","0","0","1","0","0","0","0","","","","","",""
"区西南部","13","0","2","3","14","2","11","2","3","0","16","4","0","0","0","1","0","0","0","0","","","","","",""
"区西部","10","1","3","9","31","6","25","1","1","0","15","2","0","0","0","2","0","0","4","0","","","","","",""
"区西北部","14","0","1","2","21","1","18","4","6","1","6","5","1","0","0","2","0","0","0","0","","","","","",""
"区東北部","7","0","1","4","9","4","7","3","4","0","6","4","1","0","2","1","0","0","2","0","","","","","",""
"区東部","23","0","6","3","26","2","24","2","5","0","21","9","2","0","0","1","0","0","0","0","","","","","",""
"西多摩","4","0","1","1","4","2","4","2","1","0","1","6","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","14","0","0","14","30","9","19","10","8","0","14","16","3","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","4","0","0","0","9","1","1","0","0","0","1","6","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","8","0","1","0","6","3","3","3","3","0","10","4","1","0","0","0","0","0","2","0","","","","","",""
"北多摩北部","1","0","1","3","14","4","1","1","4","0","12","3","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"合計","124","4","21","47","213","41","136","31","46","2","117","64","13","2","2","9","0","2","8","0","","","","","",""
