"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","8","16","6","1","0","13","0","0","",""
"区南部","31","1","7","23","0","0","4","0","0","",""
"区西南部","17","7","1","2","0","0","1","0","0","",""
"区西部","25","16","43","17","0","0","4","1","0","",""
"区西北部","11","4","3","15","0","0","8","0","0","",""
"区東北部","0","0","0","0","0","0","0","0","0","",""
"区東部","23","3","3","5","0","0","4","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","2","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","9","1","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","125","39","73","68","1","0","44","4","0","",""
