"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","92","1","13","10","240","1","6","1","7","0","1","4","0","0","0","1","0","0","1","0","0","3","","","","","",""
"区南部","83","1","4","28","270","9","11","2","6","0","0","7","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","169","2","7","33","336","4","6","5","1","0","0","8","0","0","0","0","0","0","4","0","0","1","","","","","",""
"区西部","98","5","8","30","336","6","3","2","7","1","2","3","1","1","0","4","0","0","1","0","0","0","","","","","",""
"区西北部","132","0","1","38","434","11","5","2","7","1","1","4","0","0","0","3","0","0","2","0","0","0","","","","","",""
"区東北部","152","3","6","29","462","13","7","3","4","0","2","4","0","0","0","4","0","0","0","0","0","0","","","","","",""
"区東部","116","4","6","44","370","5","4","3","10","0","0","3","1","0","0","0","0","0","3","0","0","1","","","","","",""
"西多摩","30","0","1","5","62","5","1","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","194","4","5","46","484","14","5","3","6","0","0","20","0","0","0","2","0","0","0","0","1","0","","","","","",""
"北多摩西部","79","2","0","25","231","6","2","1","1","0","0","11","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","99","2","3","30","304","6","6","2","3","0","1","12","5","0","0","0","0","0","2","1","0","2","","","","","",""
"北多摩北部","88","6","10","41","244","15","2","0","6","0","0","3","0","0","0","0","0","0","2","0","0","1","","","","","",""
"島しょ","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1333","30","65","359","3773","95","58","24","59","2","7","80","7","2","0","14","0","0","16","1","1","8","","","","","",""
