"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","0","0"
"1〜4歳","0","0","0","0","0","0","2","1","0"
"5〜9歳","0","0","0","0","0","0","2","0","0"
"10〜14歳","0","0","0","0","0","0","3","0","0"
"15〜19歳","15","3","2","4","1","0","0","0","0"
"20〜24歳","58","5","6","17","1","0","0","0","0"
"25〜29歳","47","4","4","12","0","0","0","0","0"
"30〜34歳","24","11","11","10","1","0","2","0","0"
"35〜39歳","23","6","6","8","1","0","0","0","1"
"40〜44歳","14","7","0","4","0","0","0","0","0"
"45〜49歳","11","0","2","7","2","0","0","0","0"
"50〜54歳","5","3","1","6","0","0","0","0","0"
"55〜59歳","6","3","0","1","0","0","3","0","0"
"60〜64歳","7","1","3","2","0","0","3","0","0"
"65〜69歳","1","0","1","1","0","0","6","0","0"
"70歳以上","0","1","0","0","0","0","38","1","1"
"合計","211","44","36","72","6","0","60","2","2"
