"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","33","1","100","0","0","1","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","38","1","148","0","0","0","11","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"みなと","104","3","362","3","0","4","9","0","1","0","3","2","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"新宿区","85","9","238","0","0","0","13","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"文京","122","5","454","2","0","1","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","80","0","312","0","0","5","21","1","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","58","3","112","0","0","2","2","0","1","0","2","0","0","0","0","0","0","1","0","1","0","0","1","2","","","","","","",""
"江東区","244","4","624","7","0","4","27","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","87","3","352","1","0","4","15","0","0","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","94","6","240","6","0","2","2","0","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","227","14","728","4","1","10","40","2","0","1","2","1","0","0","0","0","1","0","0","0","0","0","1","0","","","","","","",""
"世田谷","360","21","1002","4","2","5","21","2","0","0","1","1","0","0","0","0","1","0","0","1","0","0","1","1","","","","","","",""
"渋谷区","52","5","186","0","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","","","","","","",""
"中野区","189","4","685","0","2","9","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","224","12","546","3","0","0","16","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","4","1","","","","","","",""
"池袋","119","4","451","1","0","2","3","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","108","15","414","1","0","3","11","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","167","6","402","1","2","1","8","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","129","5","597","2","0","3","17","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"練馬区","163","11","745","1","0","20","27","3","1","0","2","5","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","193","14","928","7","6","7","21","1","2","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","130","11","474","1","0","9","15","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"江戸川","235","13","953","0","0","11","30","3","1","2","1","3","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","203","29","1323","0","0","21","29","2","3","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"町田市","242","8","1088","2","0","43","88","3","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","85","15","306","1","1","7","5","0","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","","",""
"南多摩","108","10","547","0","0","5","19","0","0","1","1","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","186","18","562","3","0","10","11","1","10","2","3","0","1","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"多摩府中","474","22","1761","5","2","19","48","3","1","5","2","1","0","1","0","0","2","0","0","0","0","0","8","4","","","","","","",""
"多摩小平","305","21","1184","4","5","31","49","1","1","2","5","1","1","2","0","0","0","0","0","0","0","0","3","4","","","","","","",""
"島しょ","1","1","24","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","4845","294","17848","62","21","239","594","25","29","31","36","29","3","7","2","0","10","1","0","5","0","0","23","18","","","","","","",""
