"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","19","0","0","0","18","0","0","0","9","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"1歳","69","0","0","0","53","17","0","1","6","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"2歳","86","0","1","1","57","7","0","0","1","0","1","0","1","4","0","0","0","0","0","0","0","0","0","0"
"3歳","103","0","2","5","56","16","3","2","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"4歳","83","0","0","6","66","18","2","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"5歳","92","0","0","10","56","9","1","3","1","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"6歳","66","0","0","15","48","7","0","3","1","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0"
"7歳","58","0","0","9","56","2","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","61","0","0","1","35","5","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"9歳","50","0","0","3","25","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","171","0","0","4","56","1","0","0","0","0","0","0","0","4","1","0","0","0","0","0","1","0","0","0"
"15〜19歳","49","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","102","0","0","1","77","0","0","0","0","0","0","2","0","1","0","0","0","3","1","0","0","0","0","1"
"30〜39歳","111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"40〜49歳","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"50〜59歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1243","0","3","55","627","83","6","12","18","0","1","5","1","40","5","0","0","12","1","0","1","0","0","1"
