"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","6","2","0","0","3","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"みなと","3","2","1","4","34","3","1","0","1","0","0","3","0","0","0","0","0","1","0","0","","","","","",""
"新宿区","1","0","0","2","11","1","0","0","0","0","0","1","0","0","0","1","1","0","1","0","","","","","",""
"文京","0","0","0","2","13","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","0","1","2","27","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","0","0","1","20","2","2","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","0","5","43","5","0","0","0","0","0","2","0","1","0","0","0","0","0","0","","","","","",""
"品川区","4","3","0","3","18","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","1","8","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","4","6","8","5","55","1","1","1","2","2","3","4","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","2","1","0","8","41","4","1","0","0","1","0","1","0","0","0","1","0","0","0","0","","","","","",""
"渋谷区","0","0","1","2","13","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","3","0","1","5","39","2","0","1","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","0","0","3","36","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","4","0","0","2","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","1","0","0","3","22","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","0","1","1","13","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","0","14","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","2","0","0","3","30","4","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"足立","3","0","0","5","24","6","0","3","0","0","0","4","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","1","0","0","4","25","6","0","1","0","0","0","3","0","0","0","0","0","0","4","0","","","","","",""
"江戸川","2","0","0","8","51","6","0","1","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","3","1","0","12","55","9","0","3","6","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"町田市","4","2","0","7","51","14","0","1","1","0","3","6","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","1","24","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","3","1","0","6","31","2","0","0","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","1","0","0","30","1","0","0","1","0","0","4","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","0","0","2","33","6","0","1","5","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","1","5","0","5","33","12","0","1","1","0","0","5","1","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","49","22","13","102","809","106","7","15","38","5","6","53","3","1","1","4","1","1","5","0","","","","","",""
