"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","2","4","7","31","14","5","2","7","1","8","5","1","0","0","0","0","0","0","0","","","","","",""
"区南部","0","0","9","18","68","9","6","2","6","4","11","2","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","1","0","4","13","60","17","2","1","10","2","4","7","1","0","1","1","0","0","0","0","","","","","",""
"区西部","1","1","1","17","62","19","12","6","3","1","4","2","1","0","0","1","0","0","2","0","","","","","",""
"区西北部","0","0","1","16","31","14","2","4","5","6","4","7","1","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","0","1","17","32","15","3","13","4","1","10","5","1","0","2","2","0","0","2","0","","","","","",""
"区東部","0","1","5","9","48","18","9","2","6","8","7","6","1","0","1","1","0","0","0","0","","","","","",""
"西多摩","0","0","3","2","15","2","1","1","0","1","0","2","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","2","0","3","44","93","28","3","13","6","2","7","14","4","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","0","0","4","10","4","3","2","1","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","0","2","7","19","7","4","2","2","0","3","9","0","0","0","0","0","0","2","0","","","","","",""
"北多摩北部","2","0","3","4","19","8","5","2","4","1","7","7","0","1","0","1","0","1","0","0","","","","","",""
"島しょ","0","0","0","1","0","1","1","0","0","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"合計","7","4","36","159","488","156","56","50","54","27","66","70","11","2","4","6","0","2","6","0","","","","","",""
