"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","1","0","0","15","0","0","0","3","0","1","0","1","0","0","0","0","0","0","0"
"〜1歳","0","0","1","0","69","5","20","0","58","0","8","1","5","0","0","0","0","0","0","0"
"1歳","1","3","8","3","96","8","42","1","58","0","28","6","4","0","0","1","0","0","0","0"
"2歳","0","0","9","3","58","15","26","9","2","0","19","3","1","1","0","0","0","0","0","0"
"3歳","1","0","3","10","39","11","17","3","3","0","6","8","1","0","0","0","0","0","0","0"
"4歳","0","0","6","19","61","9","17","12","0","0","9","19","0","0","0","0","0","0","1","0"
"5歳","1","0","3","16","35","6","8","14","1","0","8","15","1","1","0","1","0","0","0","0"
"6歳","1","0","2","15","27","2","6","6","0","0","4","11","0","0","0","2","0","0","0","0"
"7歳","1","0","1","16","25","1","4","1","0","0","1","9","2","0","0","0","0","0","0","0"
"8歳","0","0","1","5","22","6","1","1","0","1","0","4","0","0","0","1","0","0","0","0"
"9歳","3","0","0","5","16","2","1","1","0","0","1","6","0","0","0","0","0","1","0","0"
"10〜14歳","3","0","0","11","58","3","2","0","0","0","2","3","3","0","0","1","0","0","0","0"
"15〜19歳","2","1","0","1","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","3","1","1","7","83","1","4","1","0","7","2","2","0","0","0","6","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","19","6","35","111","616","69","148","49","125","8","89","88","18","2","1","31","0","1","1","0"
