"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","37","33","17","19","0","1","16","3","1","",""
"区南部","2","1","0","1","0","0","0","1","0","",""
"区西南部","1","1","2","3","0","0","3","0","0","",""
"区西部","35","14","20","41","0","5","28","7","2","",""
"区西北部","17","5","8","13","0","0","2","3","0","",""
"区東北部","1","1","1","1","0","0","6","7","0","",""
"区東部","16","6","7","15","0","0","2","4","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","1","0","0","0","0","",""
"北多摩西部","1","0","0","0","0","0","0","0","0","",""
"北多摩南部","2","0","0","0","0","0","20","11","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","112","61","55","93","1","6","77","36","4","",""
