"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","17","0","0","10","5","1","0","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"〜1歳","0","18","1","0","79","6","0","1","32","0","0","2","0","0","5","0","0","0","0","0","0","0","0"
"1歳","4","21","10","1","244","32","6","1","42","0","0","4","0","3","4","0","0","0","0","0","1","0","0"
"2歳","3","7","6","7","181","39","3","4","2","0","0","0","1","16","3","0","0","0","0","0","0","0","0"
"3歳","2","1","8","18","172","40","3","1","1","0","0","1","0","21","0","0","0","0","0","0","0","0","0"
"4歳","2","0","13","35","187","30","5","5","0","0","0","0","0","26","1","0","0","0","0","0","0","0","0"
"5歳","2","0","6","46","151","29","1","3","0","0","0","1","0","33","3","0","0","0","0","0","0","0","0"
"6歳","3","0","5","35","119","18","2","6","0","0","0","0","0","23","0","0","0","0","0","0","1","0","0"
"7歳","3","1","9","55","90","7","0","10","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"8歳","2","0","2","27","78","2","0","5","0","0","0","0","0","11","1","0","0","0","0","0","1","0","0"
"9歳","1","0","0","25","58","2","2","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"10〜14歳","2","0","4","29","109","1","0","4","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","1","46","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","4","0","5","22","241","1","1","2","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0"
"30〜39歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","48","65","69","301","1765","212","24","44","83","0","0","10","1","160","17","0","0","8","1","0","3","0","0"
