"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","2","1","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","10","1","1","0","18","4","0","0","19","0","0","1","0","0","0","0","0","0","1","0"
"1歳","36","1","2","3","57","10","2","1","17","1","0","0","3","0","0","0","0","0","0","0"
"2歳","26","1","6","10","41","23","1","0","1","0","0","2","1","0","0","0","0","0","0","0"
"3歳","49","0","2","8","38","10","0","0","1","0","0","3","0","0","0","0","0","0","1","0"
"4歳","74","0","1","15","40","13","1","1","0","0","0","3","0","0","0","2","0","0","0","0"
"5歳","63","0","0","9","31","8","0","1","0","0","0","6","0","0","0","1","0","0","0","0"
"6歳","75","0","0","12","45","4","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"7歳","97","0","0","12","28","5","1","2","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","91","0","2","10","25","4","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"9歳","68","0","0","13","21","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"10〜14歳","216","0","0","16","48","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"15〜19歳","31","0","0","1","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","61","0","0","12","103","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0"
"30〜39歳","87","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0"
"40〜49歳","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1093","4","14","121","515","84","5","6","38","2","0","26","6","0","1","8","0","0","3","0"
