"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","6","0","0","1","4","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","3","0","0","2","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"みなと","5","14","4","0","12","5","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"新宿区","6","13","9","0","17","11","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"文京","3","12","1","0","13","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"台東","5","8","5","1","18","20","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","5","19","6","0","3","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","4","","","","","",""
"江東区","12","16","13","3","22","32","1","3","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","5","16","6","2","8","18","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","3","17","6","0","6","7","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","9","29","27","3","16","49","2","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","18","27","20","1","9","46","3","0","11","1","0","0","0","0","0","3","0","0","0","0","0","0","6","","","","","",""
"渋谷区","1","4","1","1","4","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","","","","","",""
"中野区","10","15","6","0","19","16","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","12","18","9","3","9","20","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","4","5","","","","","",""
"池袋","11","9","12","1","8","11","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","18","12","3","1","23","17","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","9","11","23","2","14","11","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","9","10","9","0","23","10","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"練馬区","15","27","13","1","29","26","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","2","32","24","6","15","42","0","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","9","10","1","0","11","19","3","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","7","34","20","1","15","25","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","11","15","21","3","22","60","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"町田市","5","20","3","0","30","27","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","4","14","0","1","7","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","5","16","4","0","15","17","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","15","34","9","1","35","20","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","30","43","21","2","38","46","1","0","9","3","0","0","0","0","0","2","0","0","0","0","0","1","7","","","","","",""
"多摩小平","17","41","22","6","50","37","2","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"島しょ","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","263","546","298","39","495","626","20","10","31","46","0","8","1","1","1","13","0","0","0","0","0","7","49","","","","","",""
