"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","12","4","0","0","10","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","41","2","3","1","80","1","0","0","9","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"1歳","89","8","8","12","209","2","2","1","27","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1"
"2歳","86","1","5","25","139","1","2","2","7","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","117","2","1","42","115","3","3","1","6","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"4歳","142","1","4","69","106","8","2","1","0","1","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"5歳","188","0","5","60","98","9","0","2","1","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","156","0","4","59","88","10","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0"
"7歳","191","0","1","53","53","15","0","2","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","183","0","1","42","50","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","2","0"
"9歳","153","0","0","41","48","8","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","575","0","2","48","133","14","1","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","1","1","0","1","1","1"
"15〜19歳","145","0","0","2","33","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","141","1","0","13","128","0","1","0","0","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","151","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0"
"50〜59歳","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1"
"60〜69歳","46","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0"
"70〜79歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","2","2","0","5","2"
"80歳以上","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","1","1","0","0","0","8","0"
"合計","2817","19","34","467","1290","80","11","9","50","9","8","4","2","0","4","0","2","7","1","0","35","6","3","5","2","1","25","5"
