"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","5","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","","","","","",""
"中央区","0","4","0","0","3","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","3","3","1","0","8","9","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","2","20","2","0","9","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","","","","","",""
"文京","1","10","1","0","16","7","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"台東","1","3","0","1","8","13","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","19","1","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江東区","0","11","5","0","22","26","4","10","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","4","16","5","3","10","8","0","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"目黒区","1","7","3","0","8","7","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","26","18","7","22","50","0","6","1","1","3","0","0","1","0","0","0","0","0","0","0","0","2","","","","","",""
"世田谷","0","28","7","4","20","30","4","1","5","1","1","0","0","0","0","1","0","0","0","0","0","0","2","","","","","",""
"渋谷区","0","5","0","3","1","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"中野区","0","15","3","3","23","18","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","19","11","1","15","28","2","4","0","0","1","0","1","1","0","0","0","0","0","0","0","0","3","","","","","",""
"池袋","0","10","2","2","3","9","0","1","0","1","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"北区","1","11","6","2","15","26","1","4","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","13","12","3","14","35","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","4","18","4","0","17","23","0","3","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","2","19","5","4","37","42","1","2","1","5","0","1","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","2","29","10","10","33","37","1","0","0","3","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","11","3","0","18","18","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江戸川","3","19","11","4","25","17","0","2","0","2","0","1","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","25","13","2","44","91","1","1","1","3","2","0","0","0","0","2","0","0","0","0","0","0","10","","","","","",""
"町田市","1","15","4","2","12","33","1","2","0","1","0","2","0","0","0","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","1","14","1","0","12","13","1","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","2","23","8","0","9","26","2","2","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","5","18","7","4","36","31","1","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"多摩府中","2","60","4","3","52","59","5","8","21","3","2","3","2","0","0","0","0","0","0","1","0","0","7","","","","","",""
"多摩小平","1","40","17","12","54","52","2","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","7","","","","","",""
"島しょ","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","41","516","164","70","558","735","27","74","37","41","16","10","6","7","0","9","0","0","0","1","0","1","54","","","","","",""
