"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","8","2","3","10","1","0","4","0","0","",""
"区南部","23","0","0","9","0","0","4","0","0","",""
"区西南部","4","3","6","1","0","0","3","0","0","",""
"区西部","10","9","19","1","0","0","13","0","0","",""
"区西北部","6","3","1","0","1","0","3","0","0","",""
"区東北部","4","2","1","0","0","0","0","0","0","",""
"区東部","7","0","2","1","1","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","5","3","2","2","0","0","0","0","0","",""
"北多摩西部","5","0","2","3","0","0","0","0","0","",""
"北多摩南部","1","0","3","0","0","0","3","2","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","73","22","39","27","3","0","31","2","0","",""
