"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","5","73","3","5","19","28","1","84","4","6","9","1","0","0","0","1","0","0","0","0","0","0","14","","","","","",""
"区南部","4","63","1","7","9","41","1","86","3","1","20","1","1","2","0","0","0","0","1","0","0","0","1","","","","","",""
"区西南部","3","99","5","4","14","33","1","68","9","3","18","0","2","0","0","3","0","1","6","0","0","0","13","","","","","",""
"区西部","1","106","4","5","14","36","4","61","2","4","9","1","0","0","0","2","0","0","6","0","0","0","13","","","","","",""
"区西北部","5","196","4","3","27","26","4","84","6","7","19","2","2","0","0","2","0","0","1","0","0","0","4","","","","","",""
"区東北部","15","134","10","4","13","30","3","50","2","5","14","1","0","0","0","0","0","0","2","0","0","0","7","","","","","",""
"区東部","2","142","1","4","13","56","2","95","3","2","14","1","1","1","0","0","0","0","4","0","0","0","1","","","","","",""
"西多摩","1","38","0","0","3","9","1","10","3","1","1","0","0","0","0","0","0","0","0","0","0","1","6","","","","","",""
"南多摩","1","136","4","2","29","52","1","104","8","9","26","1","1","0","0","2","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","2","48","3","0","11","6","0","50","0","1","7","1","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"北多摩南部","4","86","7","2","17","20","2","113","16","5","11","0","2","0","0","1","0","1","4","0","0","0","9","","","","","",""
"北多摩北部","3","62","3","4","11","22","1","108","2","2","6","1","0","0","0","0","1","0","4","0","0","0","11","","","","","",""
"島しょ","0","4","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"合計","46","1187","45","40","180","359","21","918","58","46","154","10","9","3","0","12","1","2","28","0","0","1","85","","","","","",""
