"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","7","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","6","1","0","0","39","7","0","0","24","1","0","0","0","0","0","0","0","0","0","0"
"1歳","20","0","4","2","75","15","0","0","31","0","0","1","0","0","0","0","0","0","0","0"
"2歳","20","1","0","7","59","19","2","2","4","0","0","0","0","0","0","0","0","0","0","0"
"3歳","44","0","3","7","45","15","0","3","0","0","1","7","0","0","0","0","0","0","1","0"
"4歳","38","0","3","9","25","10","3","4","1","0","0","6","0","1","0","0","0","0","0","0"
"5歳","65","1","4","17","32","11","0","6","1","0","0","4","1","0","0","0","0","0","0","0"
"6歳","56","0","0","14","23","5","0","3","0","0","0","1","0","0","0","1","0","0","0","0"
"7歳","44","0","0","10","18","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"8歳","32","0","0","19","11","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"9歳","19","0","0","3","9","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0"
"10〜14歳","52","0","0","7","20","2","1","0","0","0","0","4","0","0","0","0","0","0","1","0"
"15〜19歳","25","0","2","3","6","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0"
"20〜29歳","53","0","4","5","69","1","0","0","0","4","0","1","0","0","0","0","0","0","0","0"
"30〜39歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","545","3","20","103","438","87","6","20","64","5","1","34","2","1","0","8","0","0","2","0"
