"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","11","0","0","2","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","7","1","1","31","1","11","0","9","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","5","17","4","2","41","1","55","1","33","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","7","10","2","14","31","1","45","0","11","8","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","9","4","2","14","26","3","36","3","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","13","4","1","22","34","7","29","3","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","11","1","2","27","31","7","11","10","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","14","1","4","26","22","1","11","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","8","0","2","20","16","4","6","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","7","0","1","20","20","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","3","0","0","10","11","0","4","0","0","2","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","17","0","0","21","28","2","3","0","0","2","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","4","0","0","2","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","4","1","0","17","49","1","10","0","0","5","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","135","56","19","196","351","37","226","20","63","52","5","9","0","0","6","2","1","1","0","0","1","0","0","0","0","0","1","0"
