"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","1","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","1","1","0","5","0","30","0","1","0","9","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"みなと","0","1","1","2","9","1","36","2","3","0","5","2","1","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","2","2","4","7","0","43","2","0","0","7","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","2","1","4","0","26","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","1","1","10","0","35","3","0","0","6","2","2","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","2","1","0","31","4","3","0","3","2","3","0","0","2","0","0","1","0","0","0","","","","","",""
"江東区","0","11","0","12","32","6","99","3","8","0","17","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","6","3","16","0","37","0","3","0","12","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","0","5","8","2","34","1","2","0","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","1","10","17","25","2","82","4","5","0","27","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"世田谷","1","0","0","1","32","1","53","9","4","1","9","0","1","0","0","0","0","1","1","0","0","0","","","","","",""
"渋谷区","0","0","0","2","3","0","11","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","1","22","0","30","2","3","0","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","3","3","14","1","35","0","1","0","6","0","1","2","0","1","0","0","0","0","0","0","","","","","",""
"池袋","0","0","1","2","1","0","14","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","4","16","0","42","0","1","0","5","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","5","2","5","13","1","64","4","1","0","9","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","17","3","29","7","2","0","8","4","2","0","0","3","0","0","1","0","0","0","","","","","",""
"練馬区","0","0","3","6","20","0","79","8","7","0","11","3","1","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","0","1","3","6","41","1","62","4","4","0","16","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","0","1","2","2","22","0","27","2","4","0","13","1","1","1","0","1","0","0","1","1","0","0","","","","","",""
"江戸川","0","3","0","6","25","2","43","1","1","0","16","9","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","3","7","12","45","1","103","4","8","1","15","4","2","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","0","0","0","9","31","3","54","2","1","0","15","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","3","2","8","3","32","2","1","0","7","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","0","8","15","1","117","3","0","0","10","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","2","14","20","2","76","1","2","0","23","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","0","7","17","24","2","151","12","14","0","23","8","0","0","0","1","0","0","0","0","0","0","","","","","",""
"多摩小平","0","2","9","30","27","10","133","6","6","0","27","1","4","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1","34","66","177","513","43","1619","86","90","2","320","52","21","6","1","17","0","1","4","1","0","0","","","","","",""
