"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","15","0","2","6","7","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","10","1","3","14","22","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","6","1","0","5","26","1","0","3","5","0","0","1","1","0","0","1","0","0","0","0","0","1","","","","","",""
"文京","6","0","0","2","14","0","1","0","0","0","0","1","0","0","0","2","0","0","0","0","0","1","","","","","",""
"台東","9","0","0","1","36","3","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","8","1","0","7","23","2","0","4","1","0","0","2","0","0","0","0","0","0","0","0","1","1","","","","","",""
"江東区","30","0","0","19","66","4","1","7","4","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","18","2","1","14","41","1","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","9","0","0","3","16","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","25","5","0","14","77","1","1","2","5","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","28","2","3","19","68","1","1","4","7","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","2","0","0","0","17","0","0","3","0","0","0","0","0","0","0","1","0","0","0","0","1","0","","","","","",""
"中野区","9","0","0","5","21","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","35","0","1","21","40","1","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","5","0","0","2","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","14","1","0","10","26","0","0","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","9","0","1","13","13","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","15","0","1","8","24","0","2","12","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","28","0","0","23","44","2","1","8","4","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","15","1","1","13","58","3","2","2","1","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","28","0","0","6","21","2","0","2","2","0","0","0","1","1","1","0","0","0","0","1","0","0","","","","","",""
"江戸川","17","1","0","21","69","2","0","4","1","0","0","1","0","0","0","2","0","0","0","0","0","0","","","","","",""
"八王子市","61","2","0","29","67","3","1","5","2","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","15","1","0","41","56","4","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","22","1","1","9","26","1","0","2","1","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","27","2","1","15","44","4","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","30","0","1","20","59","3","0","8","4","0","0","1","2","0","0","0","0","0","0","1","0","0","","","","","",""
"多摩府中","47","0","1","27","56","6","4","6","6","0","0","0","0","1","0","1","0","0","1","0","2","1","","","","","",""
"多摩小平","52","2","1","39","48","13","0","5","1","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","596","23","19","406","1094","66","17","109","69","2","1","23","6","3","1","8","0","0","1","2","4","4","","","","","",""
