"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","19","26","1","0","0","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","6","0","0","0","0","0","3","0","0","0","6"
"〜1歳","40","77","0","2","3","110","1","0","0","14","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","119","124","4","17","18","366","3","7","1","29","0","0","2","1","0","0","0","0","0","0","0","1","5","0","0","0","0","0","1","0","0","0","5"
"2歳","172","104","2","24","43","265","2","3","0","9","0","1","0","0","0","0","0","0","1","0","0","1","2","1","0","1","1","1","0","1","1","1","1"
"3歳","193","128","1","25","67","241","2","2","1","2","1","1","1","1","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4歳","298","135","1","28","118","253","0","2","3","0","0","2","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"5歳","379","138","0","14","113","229","3","5","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","445","122","1","21","155","199","8","0","3","0","0","1","1","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"7歳","514","166","0","13","123","171","5","0","4","0","0","2","1","0","0","0","0","0","0","0","0","4","1","0","0","2","1","1","2","2","0","0","1"
"8歳","619","167","0","6","123","165","4","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","1","0","1"
"9歳","705","181","1","1","94","114","6","1","1","0","0","1","0","0","0","0","0","0","1","0","0","3","0","1","0","0","0","0","2","0","0","0","0"
"10〜14歳","1993","670","0","9","152","280","7","1","2","0","0","1","0","0","0","1","0","0","1","0","0","2","2","0","0","0","0","0","2","0","1","0","1"
"15〜19歳","643","245","0","0","8","67","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","2","0","1","0","2"
"20〜29歳","354","336","0","6","56","328","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"30〜39歳","374","434","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"40〜49歳","425","611","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","1","5","1","0","0","0","0","0","0","0","0","5"
"50〜59歳","230","427","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","6","0","0","1","0","0","0","1","2","1","4"
"60〜69歳","87","254","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","17","0","0","0","1","1","2","1","2","1","15"
"70〜79歳","39","196","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","4","50","0","0","0","0","0","4","0","1","1","48"
"80歳以上","24","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","17","101","3","0","2","1","0","13","2","11","0","90"
"合計","7672","4667","11","166","1073","2805","42","21","21","55","1","10","6","2","1","15","1","0","3","0","0","50","210","6","0","6","4","3","39","7","20","4","189"
