"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","5","3","8","0","1","25","7","0","",""
"区南部","1","1","0","2","0","0","3","0","0","",""
"区西南部","6","1","2","2","0","0","8","0","0","",""
"区西部","33","18","13","32","0","0","37","8","1","",""
"区西北部","16","7","8","11","0","1","2","0","1","",""
"区東北部","2","0","0","0","0","0","8","3","0","",""
"区東部","20","7","6","15","0","0","3","1","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","6","0","0","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","5","0","0","1","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","10","7","0","",""
"島しょ","0","0","0","0","0","0","0","1","0","",""
"合計","94","39","32","71","0","2","102","27","2","",""
