"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","9","2","0","0","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"〜1歳","19","1","1","1","14","2","1","0","11","0","0","0","1","0","0","0","0","0","0","0"
"1歳","82","5","2","1","26","11","8","0","21","0","3","5","0","2","0","0","1","0","0","0"
"2歳","88","1","0","4","19","7","6","0","5","0","1","7","1","0","0","0","0","0","0","0"
"3歳","150","0","0","3","13","12","3","0","0","0","0","10","0","1","0","0","0","0","1","0"
"4歳","209","0","3","3","13","7","0","2","0","0","2","13","1","0","0","0","0","0","0","0"
"5歳","256","0","0","13","25","7","1","2","1","0","3","10","0","0","0","0","0","0","2","0"
"6歳","267","0","0","12","11","4","0","0","1","0","1","6","0","0","0","0","0","0","0","0"
"7歳","296","0","1","11","15","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"8歳","316","0","0","6","13","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0"
"9歳","287","0","0","5","12","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"10〜14歳","874","0","0","9","28","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"15〜19歳","372","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","190","0","0","3","29","0","0","0","0","3","1","1","0","0","0","1","0","0","0","0"
"30〜39歳","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0"
"40〜49歳","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"70〜79歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","3677","9","7","73","225","53","19","4","39","3","12","63","3","4","0","3","1","0","5","0"
