"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","0","6","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","1","0","1","9","0","8","0","0","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","10","0","6","7","5","26","0","1","6","1","0","0","0","0","0","0","0","0","0","1","","","","","",""
"新宿区","2","5","2","7","17","0","28","0","1","17","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"文京","0","0","3","3","2","2","42","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","2","2","1","0","16","1","39","1","1","13","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","1","0","1","4","0","13","1","1","5","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"江東区","0","6","1","9","16","2","57","1","1","9","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","3","12","0","51","1","2","7","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","2","0","4","10","0","46","0","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","9","2","17","47","1","122","1","2","15","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","3","2","7","11","26","4","67","3","3","29","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","0","7","1","23","0","0","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"中野区","1","0","1","6","17","2","70","6","2","21","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","3","5","1","8","30","4","61","0","2","11","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"池袋","0","1","0","5","0","0","15","0","0","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","1","1","4","6","2","43","0","1","16","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","8","0","7","16","1","52","0","1","6","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","1","0","3","16","1","34","1","0","9","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","1","1","11","14","10","105","2","2","47","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","9","1","12","27","1","71","5","4","28","0","2","0","0","2","0","0","0","0","0","0","","","","","",""
"葛飾区","0","0","0","3","18","0","55","1","2","8","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","1","0","0","22","18","1","40","0","1","14","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","1","3","8","9","40","4","111","1","3","56","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","0","1","1","13","19","0","86","0","2","34","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","1","0","6","15","0","56","1","0","10","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"南多摩","0","1","1","5","16","0","57","0","1","21","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","3","1","7","22","1","121","1","1","23","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","1","2","4","18","32","1","160","10","1","46","2","6","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","0","18","9","18","21","5","158","3","5","28","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","15","93","46","219","500","49","1823","40","42","495","10","12","0","0","5","0","0","3","0","0","1","","","","","",""
