"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","26","0","0","12","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","5","38","4","1","76","5","1","1","25","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","36","75","13","11","298","10","16","4","43","0","5","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","33","31","7","20","162","11","12","7","6","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3歳","42","14","11","33","134","11","9","5","2","0","0","4","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","61","7","15","58","145","20","4","12","0","0","1","4","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","1","0"
"5歳","79","3","5","63","154","24","3","13","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","81","0","3","55","120","16","1","16","0","0","1","4","0","0","0","2","0","0","1","0","0","1","0","0","0","0","0","1","0"
"7歳","89","0","1","66","82","11","0","8","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","82","0","1","45","79","5","0","11","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","78","0","2","33","54","7","0","6","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","371","1","0","42","171","3","2","7","0","0","0","3","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","1","1"
"15〜19歳","96","0","0","0","27","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"20〜29歳","48","0","3","10","116","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","0","1","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"合計","1242","195","65","437","1630","123","49","92","76","2","9","40","4","0","0","17","0","1","6","0","1","10","1","0","1","0","0","8","1"
